OTU_ID,Filtered because
vOTU_122950,sample was not significant in 181 samples (1) > 0.99
vOTU_8810,sample was not significant in 181 samples (1) > 0.99
vOTU_74113,sample was not significant in 181 samples (1) > 0.99
vOTU_33202,sample was not significant in 181 samples (1) > 0.99
vOTU_2883,sample was not significant in 181 samples (1) > 0.99
vOTU_2132,sample was not significant in 181 samples (1) > 0.99
vOTU_105359,sample was not significant in 181 samples (1) > 0.99
vOTU_84642,sample was not significant in 181 samples (1) > 0.99
vOTU_5447,sample was not significant in 181 samples (1) > 0.99
vOTU_83555,sample was not significant in 181 samples (1) > 0.99
vOTU_12895,sample was not significant in 181 samples (1) > 0.99
vOTU_1289,sample was not significant in 181 samples (1) > 0.99
vOTU_467,sample was not significant in 181 samples (1) > 0.99
vOTU_1084,sample was not significant in 181 samples (1) > 0.99
vOTU_38203,sample was not significant in 181 samples (1) > 0.99
vOTU_71647,sample was not significant in 181 samples (1) > 0.99
vOTU_11910,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_3146,sample was not significant in 181 samples (1) > 0.99
vOTU_32457,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_3819,sample was not significant in 181 samples (1) > 0.99
vOTU_17900,sample was not significant in 181 samples (1) > 0.99
vOTU_1151,sample was not significant in 181 samples (1) > 0.99
vOTU_28618,sample was not significant in 181 samples (1) > 0.99
vOTU_80009,sample was not significant in 181 samples (1) > 0.99
vOTU_32008,sample was not significant in 181 samples (1) > 0.99
vOTU_551,sample was not significant in 181 samples (1) > 0.99
vOTU_58749,sample was not significant in 181 samples (1) > 0.99
vOTU_35850,sample was not significant in 181 samples (1) > 0.99
vOTU_5262,sample was not significant in 181 samples (1) > 0.99
vOTU_26905,sample was not significant in 181 samples (1) > 0.99
vOTU_64518,sample was not significant in 181 samples (1) > 0.99
vOTU_80074,sample was not significant in 181 samples (1) > 0.99
vOTU_11118,sample was not significant in 181 samples (1) > 0.99
vOTU_26378,sample was not significant in 181 samples (1) > 0.99
vOTU_1176,sample was not significant in 181 samples (1) > 0.99
vOTU_1505,sample was not significant in 181 samples (1) > 0.99
vOTU_48392,sample was not significant in 181 samples (1) > 0.99
vOTU_38670,sample was not significant in 181 samples (1) > 0.99
vOTU_81381,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_122438,sample was not significant in 181 samples (1) > 0.99
vOTU_1044,sample was not significant in 181 samples (1) > 0.99
vOTU_350,sample was not significant in 181 samples (1) > 0.99
vOTU_5129,sample was not significant in 181 samples (1) > 0.99
vOTU_104095,sample was not significant in 181 samples (1) > 0.99
vOTU_7269,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_1469,sample was not significant in 181 samples (1) > 0.99
vOTU_42853,sample was not significant in 181 samples (1) > 0.99
vOTU_107696,sample was not significant in 181 samples (1) > 0.99
vOTU_913,sample was not significant in 181 samples (1) > 0.99
vOTU_90431,sample was not significant in 181 samples (1) > 0.99
vOTU_10265,sample was not significant in 181 samples (1) > 0.99
vOTU_1225,sample was not significant in 181 samples (1) > 0.99
vOTU_119492,sample was not significant in 181 samples (1) > 0.99
vOTU_99361,sample was not significant in 181 samples (1) > 0.99
vOTU_7072,sample was not significant in 181 samples (1) > 0.99
vOTU_16229,sample was not significant in 181 samples (1) > 0.99
vOTU_7320,sample was not significant in 181 samples (1) > 0.99
vOTU_9673,sample was not significant in 181 samples (1) > 0.99
vOTU_99536,sample was not significant in 181 samples (1) > 0.99
vOTU_124027,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_28162,sample was not significant in 181 samples (1) > 0.99
vOTU_45506,sample was not significant in 181 samples (1) > 0.99
vOTU_1695,sample was not significant in 181 samples (1) > 0.99
vOTU_88837,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_1039,sample was not significant in 181 samples (1) > 0.99
vOTU_14792,sample was not significant in 181 samples (1) > 0.99
vOTU_52588,sample was not significant in 181 samples (1) > 0.99
vOTU_92113,sample was not significant in 181 samples (1) > 0.99
vOTU_2198,sample was not significant in 181 samples (1) > 0.99
vOTU_65733,sample was not significant in 181 samples (1) > 0.99
vOTU_3376,sample was not significant in 181 samples (1) > 0.99
vOTU_75518,sample was not significant in 181 samples (1) > 0.99
vOTU_21009,sample was not significant in 181 samples (1) > 0.99
vOTU_24231,sample was not significant in 181 samples (1) > 0.99
vOTU_76832,sample was not significant in 181 samples (1) > 0.99
vOTU_67301,sample was not significant in 181 samples (1) > 0.99
vOTU_81676,sample was not significant in 181 samples (1) > 0.99
vOTU_71462,sample was not significant in 181 samples (1) > 0.99
vOTU_45377,sample was not significant in 181 samples (1) > 0.99
vOTU_103156,sample was not significant in 181 samples (1) > 0.99
vOTU_137814,sample was not significant in 181 samples (1) > 0.99
vOTU_23708,sample was not significant in 181 samples (1) > 0.99
vOTU_42078,sample was not significant in 181 samples (1) > 0.99
vOTU_78316,sample was not significant in 181 samples (1) > 0.99
vOTU_12404,sample was not significant in 181 samples (1) > 0.99
vOTU_87561,sample was not significant in 181 samples (1) > 0.99
vOTU_288,sample was not significant in 181 samples (1) > 0.99
vOTU_127346,sample was not significant in 181 samples (1) > 0.99
vOTU_11183,sample was not significant in 181 samples (1) > 0.99
vOTU_22294,sample was not significant in 181 samples (1) > 0.99
vOTU_563,sample was not significant in 181 samples (1) > 0.99
vOTU_66271,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_72679,sample was not significant in 181 samples (1) > 0.99
vOTU_38104,sample was not significant in 181 samples (1) > 0.99
vOTU_51177,sample was not significant in 181 samples (1) > 0.99
vOTU_39238,sample was not significant in 181 samples (1) > 0.99
vOTU_10286,sample was not significant in 181 samples (1) > 0.99
vOTU_25889,sample was not significant in 181 samples (1) > 0.99
vOTU_39144,sample was not significant in 181 samples (1) > 0.99
vOTU_80728,sample was not significant in 181 samples (1) > 0.99
vOTU_53391,sample was not significant in 181 samples (1) > 0.99
vOTU_11146,sample was not significant in 181 samples (1) > 0.99
vOTU_108430,sample was not significant in 181 samples (1) > 0.99
vOTU_13791,sample was not significant in 181 samples (1) > 0.99
vOTU_50685,sample was not significant in 181 samples (1) > 0.99
vOTU_92511,sample was not significant in 181 samples (1) > 0.99
vOTU_79174,sample was not significant in 181 samples (1) > 0.99
vOTU_14708,sample was not significant in 181 samples (1) > 0.99
vOTU_55862,sample was not significant in 181 samples (1) > 0.99
vOTU_56910,sample was not significant in 181 samples (1) > 0.99
vOTU_5497,sample was not significant in 181 samples (1) > 0.99
vOTU_830,sample was not significant in 181 samples (1) > 0.99
vOTU_70988,sample was not significant in 181 samples (1) > 0.99
vOTU_88495,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_100927,sample was not significant in 181 samples (1) > 0.99
vOTU_82956,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_11335,sample was not significant in 181 samples (1) > 0.99
vOTU_39517,sample was not significant in 181 samples (1) > 0.99
vOTU_37463,sample was not significant in 181 samples (1) > 0.99
vOTU_7631,sample was not significant in 181 samples (1) > 0.99
vOTU_146228,sample was not significant in 181 samples (1) > 0.99
vOTU_1636,sample was not significant in 181 samples (1) > 0.99
vOTU_36347,sample was not significant in 181 samples (1) > 0.99
vOTU_15597,sample was not significant in 181 samples (1) > 0.99
vOTU_50737,sample was not significant in 181 samples (1) > 0.99
vOTU_110018,sample was not significant in 181 samples (1) > 0.99
vOTU_27787,sample was not significant in 181 samples (1) > 0.99
vOTU_7850,sample was not significant in 181 samples (1) > 0.99
vOTU_9950,sample was not significant in 181 samples (1) > 0.99
vOTU_853,sample was not significant in 181 samples (1) > 0.99
vOTU_28160,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_4386,sample was not significant in 181 samples (1) > 0.99
vOTU_98148,sample was not significant in 181 samples (1) > 0.99
vOTU_1707,sample was not significant in 181 samples (1) > 0.99
vOTU_3212,sample was not significant in 181 samples (1) > 0.99
vOTU_53107,sample was not significant in 181 samples (1) > 0.99
vOTU_24486,sample was not significant in 181 samples (1) > 0.99
vOTU_92404,sample was not significant in 181 samples (1) > 0.99
vOTU_57549,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_24710,sample was not significant in 181 samples (1) > 0.99
vOTU_5111,sample was not significant in 181 samples (1) > 0.99
vOTU_107884,sample was not significant in 181 samples (1) > 0.99
vOTU_101293,sample was not significant in 181 samples (1) > 0.99
vOTU_20541,sample was not significant in 181 samples (1) > 0.99
vOTU_47675,sample was not significant in 181 samples (1) > 0.99
vOTU_19190,sample was not significant in 181 samples (1) > 0.99
vOTU_103930,sample was not significant in 181 samples (1) > 0.99
vOTU_284,sample was not significant in 181 samples (1) > 0.99
vOTU_99617,sample was not significant in 181 samples (1) > 0.99
vOTU_23095,sample was not significant in 181 samples (1) > 0.99
vOTU_99722,sample was not significant in 181 samples (1) > 0.99
vOTU_59982,sample was not significant in 181 samples (1) > 0.99
vOTU_111660,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_78111,sample was not significant in 181 samples (1) > 0.99
vOTU_26488,sample was not significant in 181 samples (1) > 0.99
vOTU_4892,sample was not significant in 181 samples (1) > 0.99
vOTU_2215,sample was not significant in 181 samples (1) > 0.99
vOTU_26227,sample was not significant in 181 samples (1) > 0.99
vOTU_112578,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_4505,sample was not significant in 181 samples (1) > 0.99
vOTU_63063,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_47357,sample was not significant in 181 samples (1) > 0.99
vOTU_48713,sample was not significant in 181 samples (1) > 0.99
vOTU_91146,sample was not significant in 181 samples (1) > 0.99
vOTU_3268,sample was not significant in 181 samples (1) > 0.99
vOTU_4469,sample was not significant in 181 samples (1) > 0.99
vOTU_68007,sample was not significant in 181 samples (1) > 0.99
vOTU_71996,sample was not significant in 181 samples (1) > 0.99
vOTU_87264,sample was not significant in 181 samples (1) > 0.99
vOTU_67221,sample was not significant in 181 samples (1) > 0.99
vOTU_1,sample was not significant in 181 samples (1) > 0.99
vOTU_16166,sample was not significant in 181 samples (1) > 0.99
vOTU_81999,sample was not significant in 181 samples (1) > 0.99
vOTU_7765,sample was not significant in 181 samples (1) > 0.99
vOTU_34796,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_72896,sample was not significant in 181 samples (1) > 0.99
vOTU_88007,sample was not significant in 181 samples (1) > 0.99
vOTU_1597,sample was not significant in 181 samples (1) > 0.99
vOTU_119276,sample was not significant in 181 samples (1) > 0.99
vOTU_33982,sample was not significant in 181 samples (1) > 0.99
vOTU_6969,sample was not significant in 181 samples (1) > 0.99
vOTU_7507,sample was not significant in 181 samples (1) > 0.99
vOTU_41482,sample was not significant in 181 samples (1) > 0.99
vOTU_3029,sample was not significant in 181 samples (1) > 0.99
vOTU_374,sample was not significant in 181 samples (1) > 0.99
vOTU_21796,sample was not significant in 181 samples (1) > 0.99
vOTU_123752,sample was not significant in 181 samples (1) > 0.99
vOTU_50289,sample was not significant in 181 samples (1) > 0.99
vOTU_122375,sample was not significant in 181 samples (1) > 0.99
vOTU_89860,sample was not significant in 181 samples (1) > 0.99
vOTU_70852,sample was not significant in 181 samples (1) > 0.99
vOTU_6238,sample was not significant in 181 samples (1) > 0.99
vOTU_15520,sample was not significant in 181 samples (1) > 0.99
vOTU_15084,sample was not significant in 181 samples (1) > 0.99
vOTU_33113,sample was not significant in 181 samples (1) > 0.99
vOTU_31961,sample was not significant in 181 samples (1) > 0.99
vOTU_9805,sample was not significant in 181 samples (1) > 0.99
vOTU_1607,sample was not significant in 181 samples (1) > 0.99
vOTU_76133,sample was not significant in 181 samples (1) > 0.99
vOTU_145355,sample was not significant in 181 samples (1) > 0.99
vOTU_52154,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_90123,sample was not significant in 181 samples (1) > 0.99
vOTU_43933,sample was not significant in 181 samples (1) > 0.99
vOTU_5514,sample was not significant in 181 samples (1) > 0.99
vOTU_56293,sample was not significant in 181 samples (1) > 0.99
vOTU_1456,sample was not significant in 181 samples (1) > 0.99
vOTU_12284,sample was not significant in 181 samples (1) > 0.99
vOTU_1736,sample was not significant in 181 samples (1) > 0.99
vOTU_10406,sample was not significant in 181 samples (1) > 0.99
vOTU_62975,sample was not significant in 181 samples (1) > 0.99
vOTU_70606,sample was not significant in 181 samples (1) > 0.99
vOTU_5167,sample was not significant in 181 samples (1) > 0.99
vOTU_65577,sample was not significant in 181 samples (1) > 0.99
vOTU_4043,sample was not significant in 180 samples (0.994475138121547) > 0.99
vOTU_13961,sample was not significant in 181 samples (1) > 0.99
vOTU_41429,sample was not significant in 181 samples (1) > 0.99
vOTU_3334,sample was not significant in 181 samples (1) > 0.99
